finding_id,project_id,root_cause_key,verdict,evidence_refs,assumptions,review_basis,reviewer,reviewed_at,review_status
family:35a82613e149b5b348c07464,tianshiyeben/wgcloud,resource:78d3a5c97e2a798e478f2051,static_unknown,family:35a82613e149b5b348c07464;finding:bdaec6c9fcf0abbbe89f10c8;certificate:f88d9c777cbc717a109fe091;growth:c4d41bb396e2cdd5ebae0a79;entry:f6228d00177278510302bcbf,A1_REACHABILITY_UNKNOWN;A2_REACHABILITY_UNKNOWN;FLOW_GROWTH_NOT_VERIFIED;GROWTH_COVERAGE_INCOMPLETE;LIFECYCLE_PREMISE_UNRESOLVED;VERDICT_ASSERTION_1_LIFECYCLE_COVERAGE_INCOMPLETE;VERDICT_ASSERTION_2_LIFECYCLE_COVERAGE_INCOMPLETE;VERDICT_CANDIDATE_RELEVANT_GAP;VERDICT_FLOW_NOT_PROVEN;VERDICT_GROWTH_NOT_VERIFIED;VERDICT_REACHABILITY_NOT_PROVEN;VERDICT_UNRESOLVED_EVIDENCE,static_unknown_not_formal_positive,,,unresolved
family:39a401d1d0447aff82476a12,tianshiyeben/wgcloud,resource:b540eded1bd282da7a89e6cb,static_unknown,family:39a401d1d0447aff82476a12;finding:44874c735997ec400f81611c;certificate:52a3d7b6531cadbc0e8afd28;growth:4ef8d9bf670305ade6adec70;entry:f6228d00177278510302bcbf,A1_REACHABILITY_UNKNOWN;A2_REACHABILITY_UNKNOWN;FLOW_GROWTH_NOT_VERIFIED;GROWTH_COVERAGE_INCOMPLETE;LIFECYCLE_PREMISE_UNRESOLVED;VERDICT_ASSERTION_1_LIFECYCLE_COVERAGE_INCOMPLETE;VERDICT_ASSERTION_2_LIFECYCLE_COVERAGE_INCOMPLETE;VERDICT_CANDIDATE_RELEVANT_GAP;VERDICT_FLOW_NOT_PROVEN;VERDICT_GROWTH_NOT_VERIFIED;VERDICT_REACHABILITY_NOT_PROVEN;VERDICT_UNRESOLVED_EVIDENCE,static_unknown_not_formal_positive,,,unresolved
family:432fb0ff76b0732dd1304e02,tianshiyeben/wgcloud,resource:144377c294c39e1ff666c0a4,static_unknown,family:432fb0ff76b0732dd1304e02;finding:95c69351b0acd0716c2ab241;certificate:72ade038f5b6e84e8d429611;growth:d7c94a62f700419b84d3d6cc;entry:f6228d00177278510302bcbf,A1_REACHABILITY_UNKNOWN;A2_REACHABILITY_UNKNOWN;FLOW_GROWTH_NOT_VERIFIED;GROWTH_COVERAGE_INCOMPLETE;LIFECYCLE_PREMISE_UNRESOLVED;VERDICT_ASSERTION_1_LIFECYCLE_COVERAGE_INCOMPLETE;VERDICT_ASSERTION_2_LIFECYCLE_COVERAGE_INCOMPLETE;VERDICT_CANDIDATE_RELEVANT_GAP;VERDICT_FLOW_NOT_PROVEN;VERDICT_GROWTH_NOT_VERIFIED;VERDICT_REACHABILITY_NOT_PROVEN;VERDICT_UNRESOLVED_EVIDENCE,static_unknown_not_formal_positive,,,unresolved
family:4c9938d524e931b03694829c,tianshiyeben/wgcloud,resource:ff95016a3345a58e87b4d60c,static_unknown,family:4c9938d524e931b03694829c;finding:0871e465576adf85cf80feba;certificate:832a7ebd6021ca6bf2e47476;growth:f14be26df594ee61af9caabc;entry:e5f14d44615b40fc386d600a,A1_REACHABILITY_UNKNOWN;A2_REACHABILITY_UNKNOWN;FLOW_GROWTH_NOT_VERIFIED;GROWTH_NOT_DOS_RELEVANT;LIFECYCLE_PREMISE_UNRESOLVED;VERDICT_ASSERTION_1_LIFECYCLE_COVERAGE_INCOMPLETE;VERDICT_ASSERTION_2_LIFECYCLE_COVERAGE_INCOMPLETE;VERDICT_FLOW_NOT_PROVEN;VERDICT_GROWTH_NOT_VERIFIED;VERDICT_REACHABILITY_NOT_PROVEN;VERDICT_UNRESOLVED_EVIDENCE,static_unknown_not_formal_positive,,,unresolved
family:53823fd80cf67d6bb157dece,tianshiyeben/wgcloud,resource:40e77926c4510d1ee7ff7bb5,static_unknown,family:53823fd80cf67d6bb157dece;finding:00723428b75b1ee52c06de6a;certificate:914ef6b0d5636bca763e9399;growth:2eeddbe96d724bba1f5be9e1;entry:f6228d00177278510302bcbf,A1_REACHABILITY_UNKNOWN;A2_REACHABILITY_UNKNOWN;FLOW_GROWTH_NOT_VERIFIED;GROWTH_COVERAGE_INCOMPLETE;LIFECYCLE_PREMISE_UNRESOLVED;VERDICT_ASSERTION_1_LIFECYCLE_COVERAGE_INCOMPLETE;VERDICT_ASSERTION_2_LIFECYCLE_COVERAGE_INCOMPLETE;VERDICT_CANDIDATE_RELEVANT_GAP;VERDICT_FLOW_NOT_PROVEN;VERDICT_GROWTH_NOT_VERIFIED;VERDICT_REACHABILITY_NOT_PROVEN;VERDICT_UNRESOLVED_EVIDENCE,static_unknown_not_formal_positive,,,unresolved
family:92abbec936af892b63268e83,tianshiyeben/wgcloud,resource:0e83b33b175960013f077c41,static_unknown,family:92abbec936af892b63268e83;finding:2a6c8f91ec25169ade16ff0d;certificate:13a39fbb57f098ecafc040de;growth:f1bf55991180552e343b8545;entry:f6228d00177278510302bcbf,A1_REACHABILITY_UNKNOWN;A2_REACHABILITY_UNKNOWN;FLOW_GROWTH_NOT_VERIFIED;GROWTH_COVERAGE_INCOMPLETE;LIFECYCLE_PREMISE_UNRESOLVED;VERDICT_ASSERTION_1_LIFECYCLE_COVERAGE_INCOMPLETE;VERDICT_ASSERTION_2_LIFECYCLE_COVERAGE_INCOMPLETE;VERDICT_CANDIDATE_RELEVANT_GAP;VERDICT_FLOW_NOT_PROVEN;VERDICT_GROWTH_NOT_VERIFIED;VERDICT_REACHABILITY_NOT_PROVEN;VERDICT_UNRESOLVED_EVIDENCE,static_unknown_not_formal_positive,,,unresolved
family:abec3ea8040b59faf14b2caa,tianshiyeben/wgcloud,resource:94097c6843b007a8777302aa,static_unknown,family:abec3ea8040b59faf14b2caa;finding:746e3a41875815dd5961e7e5;certificate:ae57d2b1940fa530e2013cdb;growth:910910eab41df30cced3e867;entry:f6228d00177278510302bcbf,A1_REACHABILITY_UNKNOWN;A2_REACHABILITY_UNKNOWN;FLOW_GROWTH_NOT_VERIFIED;GROWTH_COVERAGE_INCOMPLETE;LIFECYCLE_PREMISE_UNRESOLVED;VERDICT_ASSERTION_1_LIFECYCLE_COVERAGE_INCOMPLETE;VERDICT_ASSERTION_2_LIFECYCLE_COVERAGE_INCOMPLETE;VERDICT_CANDIDATE_RELEVANT_GAP;VERDICT_FLOW_NOT_PROVEN;VERDICT_GROWTH_NOT_VERIFIED;VERDICT_REACHABILITY_NOT_PROVEN;VERDICT_UNRESOLVED_EVIDENCE,static_unknown_not_formal_positive,,,unresolved
family:cc9e7faf6f895da4fd798aae,tianshiyeben/wgcloud,resource:673379b0aee3bcc42e45a1f3,static_unknown,family:cc9e7faf6f895da4fd798aae;finding:129c1033ced455aad1c68174;certificate:731702197dcd350cdb51469a;certificate:f71c7d4f8487eaa353c5cf05;growth:564bfa7fed63c111e6b248e2;growth:efce6412e5b0b2349f747816;entry:f6228d00177278510302bcbf,A1_REACHABILITY_UNKNOWN;A2_REACHABILITY_UNKNOWN;FLOW_GROWTH_NOT_VERIFIED;GROWTH_COVERAGE_INCOMPLETE;LIFECYCLE_PREMISE_UNRESOLVED;VERDICT_ASSERTION_1_LIFECYCLE_COVERAGE_INCOMPLETE;VERDICT_ASSERTION_2_LIFECYCLE_COVERAGE_INCOMPLETE;VERDICT_CANDIDATE_RELEVANT_GAP;VERDICT_FLOW_NOT_PROVEN;VERDICT_GROWTH_NOT_VERIFIED;VERDICT_REACHABILITY_NOT_PROVEN;VERDICT_UNRESOLVED_EVIDENCE,static_unknown_not_formal_positive,,,unresolved
family:dee9d1480831de5d6f40c8a0,tianshiyeben/wgcloud,resource:8f4eb43028e7bacc3865ff37,static_unknown,family:dee9d1480831de5d6f40c8a0;finding:0ecd94d3c538c4d7e59ee843;certificate:25924b7b976efe9cf4f54605;growth:fbc15d19d3f2ff456e4e8d6f;entry:f6228d00177278510302bcbf,A1_REACHABILITY_UNKNOWN;A2_REACHABILITY_UNKNOWN;FLOW_GROWTH_NOT_VERIFIED;GROWTH_DOS_RELEVANCE_UNKNOWN;LIFECYCLE_PREMISE_UNRESOLVED;VERDICT_ASSERTION_1_LIFECYCLE_COVERAGE_INCOMPLETE;VERDICT_ASSERTION_2_LIFECYCLE_COVERAGE_INCOMPLETE;VERDICT_FLOW_NOT_PROVEN;VERDICT_GROWTH_NOT_VERIFIED;VERDICT_REACHABILITY_NOT_PROVEN;VERDICT_UNRESOLVED_EVIDENCE,static_unknown_not_formal_positive,,,unresolved
family:0299c180013f7b1fd2691c85,walmartlabs/concord,resource:a47cb6285e574df5b7631624,static_unknown,family:0299c180013f7b1fd2691c85;finding:0fd263bc141bf1eae0ab3bba;certificate:5036bd8b98619ce324ea021e;growth:1f04ac3337d6f3da5f59476e;entry:7a3f79d15e6968f31a683a3e,A1_REACHABILITY_UNKNOWN;A2_REACHABILITY_UNKNOWN;FLOW_GROWTH_NOT_VERIFIED;GROWTH_COVERAGE_INCOMPLETE;LIFECYCLE_PREMISE_UNRESOLVED;VERDICT_ASSERTION_1_LIFECYCLE_COVERAGE_INCOMPLETE;VERDICT_ASSERTION_2_LIFECYCLE_COVERAGE_INCOMPLETE;VERDICT_CANDIDATE_RELEVANT_GAP;VERDICT_FLOW_NOT_PROVEN;VERDICT_GROWTH_NOT_VERIFIED;VERDICT_REACHABILITY_NOT_PROVEN;VERDICT_UNRESOLVED_EVIDENCE,static_unknown_not_formal_positive,,,unresolved
family:25526e1684d0fb827477a1b6,walmartlabs/concord,resource:49daa48febe178e5fcca5986,static_unknown,family:25526e1684d0fb827477a1b6;finding:03876e2c070589bdfd4c3e6c;certificate:4481b9cbe81770ef023949e4;growth:d5f910086870573a1b21f5cf;entry:ccf24462795fa669c9bd852b,A1_REACHABILITY_UNKNOWN;A2_REACHABILITY_UNKNOWN;FLOW_GROWTH_NOT_VERIFIED;GROWTH_COVERAGE_INCOMPLETE;LIFECYCLE_PREMISE_UNRESOLVED;VERDICT_ASSERTION_1_LIFECYCLE_COVERAGE_INCOMPLETE;VERDICT_ASSERTION_2_LIFECYCLE_COVERAGE_INCOMPLETE;VERDICT_CANDIDATE_RELEVANT_GAP;VERDICT_FLOW_NOT_PROVEN;VERDICT_GROWTH_NOT_VERIFIED;VERDICT_REACHABILITY_NOT_PROVEN;VERDICT_UNRESOLVED_EVIDENCE,static_unknown_not_formal_positive,,,unresolved
family:2715b8323398c4563e1de6fd,walmartlabs/concord,resource:38a7334f409324802f389f5e,static_unknown,family:2715b8323398c4563e1de6fd;finding:b2d8045d59436704c9b97526;certificate:efc96cf65892ef152acc9cdc;growth:5f08ecabe8e865a08ba5d418;entry:676c6272d631e9d8481d23d3,A1_REACHABILITY_UNKNOWN;A2_REACHABILITY_UNKNOWN;FLOW_GROWTH_NOT_VERIFIED;GROWTH_COVERAGE_INCOMPLETE;LIFECYCLE_PREMISE_UNRESOLVED;VERDICT_ASSERTION_1_LIFECYCLE_COVERAGE_INCOMPLETE;VERDICT_ASSERTION_2_LIFECYCLE_COVERAGE_INCOMPLETE;VERDICT_CANDIDATE_RELEVANT_GAP;VERDICT_FLOW_NOT_PROVEN;VERDICT_GROWTH_NOT_VERIFIED;VERDICT_REACHABILITY_NOT_PROVEN;VERDICT_UNRESOLVED_EVIDENCE,static_unknown_not_formal_positive,,,unresolved
family:2e03b276ad8eafa5ccf29894,walmartlabs/concord,resource:424f5a9cfa752dce01f2bbb3,static_unknown,family:2e03b276ad8eafa5ccf29894;finding:14b266c49a803ee1024c1089;certificate:8ca71b383b369e9d3230778c;growth:93e44b2a3d0738d48a483f58;entry:5b91a4427afee872197e3a8f,A1_REACHABILITY_UNKNOWN;A2_REACHABILITY_UNKNOWN;FLOW_GROWTH_NOT_VERIFIED;GROWTH_COVERAGE_INCOMPLETE;LIFECYCLE_PREMISE_UNRESOLVED;VERDICT_ASSERTION_1_LIFECYCLE_COVERAGE_INCOMPLETE;VERDICT_ASSERTION_2_LIFECYCLE_COVERAGE_INCOMPLETE;VERDICT_CANDIDATE_RELEVANT_GAP;VERDICT_FLOW_NOT_PROVEN;VERDICT_GROWTH_NOT_VERIFIED;VERDICT_REACHABILITY_NOT_PROVEN;VERDICT_UNRESOLVED_EVIDENCE,static_unknown_not_formal_positive,,,unresolved
family:33b88ec37d1644577d853ea2,walmartlabs/concord,resource:b858e4a87467b8d86b97967e,static_unknown,family:33b88ec37d1644577d853ea2;finding:86bc63138d48d8602a5c1e99;certificate:fa46ac86179df1db00bb5473;growth:226f97302c23d3be56731d0f;entry:0a088f377c5d2e5364156a13,A1_REACHABILITY_UNKNOWN;A2_REACHABILITY_UNKNOWN;FLOW_GROWTH_NOT_VERIFIED;GROWTH_COVERAGE_INCOMPLETE;LIFECYCLE_PREMISE_UNRESOLVED;VERDICT_ASSERTION_1_LIFECYCLE_COVERAGE_INCOMPLETE;VERDICT_ASSERTION_2_LIFECYCLE_COVERAGE_INCOMPLETE;VERDICT_CANDIDATE_RELEVANT_GAP;VERDICT_FLOW_NOT_PROVEN;VERDICT_GROWTH_NOT_VERIFIED;VERDICT_REACHABILITY_NOT_PROVEN;VERDICT_UNRESOLVED_EVIDENCE,static_unknown_not_formal_positive,,,unresolved
family:53966488c41d7dc381b822db,walmartlabs/concord,resource:a12adb02c29a807b93388c6e,static_unknown,family:53966488c41d7dc381b822db;finding:82f89dc4730d9634a277ff4b;certificate:b9ffb687979bcf06f201da3a;growth:a769ed412bff9408b1064ae3;entry:9430997c703c23ee67f0432a,A1_REACHABILITY_UNKNOWN;A2_REACHABILITY_UNKNOWN;FLOW_GROWTH_NOT_VERIFIED;GROWTH_COVERAGE_INCOMPLETE;LIFECYCLE_PREMISE_UNRESOLVED;VERDICT_ASSERTION_1_LIFECYCLE_COVERAGE_INCOMPLETE;VERDICT_ASSERTION_2_LIFECYCLE_COVERAGE_INCOMPLETE;VERDICT_CANDIDATE_RELEVANT_GAP;VERDICT_FLOW_NOT_PROVEN;VERDICT_GROWTH_NOT_VERIFIED;VERDICT_REACHABILITY_NOT_PROVEN;VERDICT_UNRESOLVED_EVIDENCE,static_unknown_not_formal_positive,,,unresolved
family:a6473f5a40e56b7d03b86b45,walmartlabs/concord,resource:e46361c6f2fdad97cf8b3e7f,static_unknown,family:a6473f5a40e56b7d03b86b45;finding:c8a40d362e686ee9f18b1a3a;certificate:b80b8c79b7b2bb7cc358f928;growth:4de0db5baecaac8019a965b3;entry:0a088f377c5d2e5364156a13,A1_REACHABILITY_UNKNOWN;A2_REACHABILITY_UNKNOWN;FLOW_GROWTH_NOT_VERIFIED;GROWTH_COVERAGE_INCOMPLETE;LIFECYCLE_PREMISE_UNRESOLVED;VERDICT_ASSERTION_1_LIFECYCLE_COVERAGE_INCOMPLETE;VERDICT_ASSERTION_2_LIFECYCLE_COVERAGE_INCOMPLETE;VERDICT_CANDIDATE_RELEVANT_GAP;VERDICT_FLOW_NOT_PROVEN;VERDICT_GROWTH_NOT_VERIFIED;VERDICT_REACHABILITY_NOT_PROVEN;VERDICT_UNRESOLVED_EVIDENCE,static_unknown_not_formal_positive,,,unresolved
family:c52ca108dfc6546627197da6,walmartlabs/concord,resource:5428e7fb4ddccf3b0f5b39c1,static_unknown,family:c52ca108dfc6546627197da6;finding:050f42dd01971989e8d1506b;certificate:9a2353fcea0508ca3c72ca7b;growth:8fc8aa6a5880452670dd2ffd;entry:fe9052a75e1730a11c03eff3,A1_REACHABILITY_UNKNOWN;A2_REACHABILITY_UNKNOWN;FLOW_GROWTH_NOT_VERIFIED;GROWTH_COVERAGE_INCOMPLETE;LIFECYCLE_PREMISE_UNRESOLVED;VERDICT_ASSERTION_1_LIFECYCLE_COVERAGE_INCOMPLETE;VERDICT_ASSERTION_2_LIFECYCLE_COVERAGE_INCOMPLETE;VERDICT_CANDIDATE_RELEVANT_GAP;VERDICT_FLOW_NOT_PROVEN;VERDICT_GROWTH_NOT_VERIFIED;VERDICT_REACHABILITY_NOT_PROVEN;VERDICT_UNRESOLVED_EVIDENCE,static_unknown_not_formal_positive,,,unresolved
family:d4b039f5dc2df46d8255961c,walmartlabs/concord,resource:cacf4ea26023e7ff3259bb59,static_unknown,family:d4b039f5dc2df46d8255961c;finding:e613f495a429ab8d5637acf5;certificate:4089232f79b016488e61e24c;growth:957ae5f6b08c2b0fedd8224a;entry:478ae3fa6adde8a57971300b,A1_REACHABILITY_UNKNOWN;A2_REACHABILITY_UNKNOWN;FLOW_GROWTH_NOT_VERIFIED;GROWTH_COVERAGE_INCOMPLETE;LIFECYCLE_PREMISE_UNRESOLVED;VERDICT_ASSERTION_1_LIFECYCLE_COVERAGE_INCOMPLETE;VERDICT_ASSERTION_2_LIFECYCLE_COVERAGE_INCOMPLETE;VERDICT_CANDIDATE_RELEVANT_GAP;VERDICT_FLOW_NOT_PROVEN;VERDICT_GROWTH_NOT_VERIFIED;VERDICT_REACHABILITY_NOT_PROVEN;VERDICT_UNRESOLVED_EVIDENCE,static_unknown_not_formal_positive,,,unresolved
family:dc8e2db137e115028ad3caf9,walmartlabs/concord,resource:424f5a9cfa752dce01f2bbb3,static_unknown,family:dc8e2db137e115028ad3caf9;finding:2153dd32cba2252e8fa3c87e;certificate:a00f48c41cffcc125b3d5550;growth:16437df1e00a44302031b71b;entry:52d45c9e10c1019e69263565,A1_REACHABILITY_UNKNOWN;A2_REACHABILITY_UNKNOWN;FLOW_GROWTH_NOT_VERIFIED;GROWTH_COVERAGE_INCOMPLETE;LIFECYCLE_PREMISE_UNRESOLVED;VERDICT_ASSERTION_1_LIFECYCLE_COVERAGE_INCOMPLETE;VERDICT_ASSERTION_2_LIFECYCLE_COVERAGE_INCOMPLETE;VERDICT_CANDIDATE_RELEVANT_GAP;VERDICT_FLOW_NOT_PROVEN;VERDICT_GROWTH_NOT_VERIFIED;VERDICT_REACHABILITY_NOT_PROVEN;VERDICT_UNRESOLVED_EVIDENCE,static_unknown_not_formal_positive,,,unresolved
family:dd71253d086d48eda0346ebc,walmartlabs/concord,resource:e7afb45f61eaf4197d44b38d,static_unknown,family:dd71253d086d48eda0346ebc;finding:14bb0f15a23c3de6c7c195d2;certificate:ea57dc8e78b672cbcb24c9d2;growth:597d5dca5a7634f6abc7459a;entry:ccf24462795fa669c9bd852b,A1_REACHABILITY_UNKNOWN;A2_REACHABILITY_UNKNOWN;FLOW_GROWTH_NOT_VERIFIED;GROWTH_COVERAGE_INCOMPLETE;LIFECYCLE_PREMISE_UNRESOLVED;VERDICT_ASSERTION_1_LIFECYCLE_COVERAGE_INCOMPLETE;VERDICT_ASSERTION_2_LIFECYCLE_COVERAGE_INCOMPLETE;VERDICT_CANDIDATE_RELEVANT_GAP;VERDICT_FLOW_NOT_PROVEN;VERDICT_GROWTH_NOT_VERIFIED;VERDICT_REACHABILITY_NOT_PROVEN;VERDICT_UNRESOLVED_EVIDENCE,static_unknown_not_formal_positive,,,unresolved
family:e663d3849001e7e0047cc717,walmartlabs/concord,resource:8e2d8f3cd0a9383db303162e,static_unknown,family:e663d3849001e7e0047cc717;finding:49f738d6fea02dbdb584d82f;certificate:182121bb9c60b6631fc9a048;growth:8440467a313fcc2c384d10d5;entry:ccf24462795fa669c9bd852b,A1_REACHABILITY_UNKNOWN;A2_REACHABILITY_UNKNOWN;FLOW_GROWTH_NOT_VERIFIED;GROWTH_COVERAGE_INCOMPLETE;LIFECYCLE_PREMISE_UNRESOLVED;VERDICT_ASSERTION_1_LIFECYCLE_COVERAGE_INCOMPLETE;VERDICT_ASSERTION_2_LIFECYCLE_COVERAGE_INCOMPLETE;VERDICT_CANDIDATE_RELEVANT_GAP;VERDICT_FLOW_NOT_PROVEN;VERDICT_GROWTH_NOT_VERIFIED;VERDICT_REACHABILITY_NOT_PROVEN;VERDICT_UNRESOLVED_EVIDENCE,static_unknown_not_formal_positive,,,unresolved
family:24d493dc669c92d5059e137a,xuxueli/xxl-job,resource:b41c5a07af63f4b5e8080292,static_unknown,family:24d493dc669c92d5059e137a;finding:0a232add7932aa18ffc548e4;certificate:de296bf0da404cc63eb714f3;growth:d94c0d236fb91355785ca236;entry:1a687d776326f47e10939d36,A1_REACHABILITY_UNKNOWN;A2_REACHABILITY_UNKNOWN;FLOW_CALL_PATH_EDGE_INVALID;GROWTH_COVERAGE_INCOMPLETE;LIFECYCLE_PREMISE_UNRESOLVED;VERDICT_ASSERTION_1_LIFECYCLE_COVERAGE_INCOMPLETE;VERDICT_ASSERTION_2_LIFECYCLE_COVERAGE_INCOMPLETE;VERDICT_CANDIDATE_RELEVANT_GAP;VERDICT_FLOW_NOT_PROVEN;VERDICT_GROWTH_NOT_VERIFIED;VERDICT_REACHABILITY_NOT_PROVEN;VERDICT_UNRESOLVED_EVIDENCE,static_unknown_not_formal_positive,,,unresolved
family:2ebee5b4334f42f01d59ea2a,xuxueli/xxl-job,resource:e5a0e092dbfcaac171f41ab4,static_unknown,family:2ebee5b4334f42f01d59ea2a;finding:04336765933dcc7480052bf3;certificate:d269b4d77079d6000e8692ff;growth:113823e4ccca6ad45a0ef8da;entry:904a5ced7a4bcc5a2309cb74,A1_REACHABILITY_UNKNOWN;A2_REACHABILITY_UNKNOWN;FLOW_GROWTH_NOT_VERIFIED;GROWTH_NOT_DOS_RELEVANT;LIFECYCLE_PREMISE_UNRESOLVED;VERDICT_ASSERTION_1_LIFECYCLE_COVERAGE_INCOMPLETE;VERDICT_ASSERTION_2_LIFECYCLE_COVERAGE_INCOMPLETE;VERDICT_FLOW_NOT_PROVEN;VERDICT_GROWTH_NOT_VERIFIED;VERDICT_REACHABILITY_NOT_PROVEN;VERDICT_UNRESOLVED_EVIDENCE,static_unknown_not_formal_positive,,,unresolved
family:31732082c3317271ed1b6d96,xuxueli/xxl-job,resource:e17b870d2cd34fdcc924a62f,static_unknown,family:31732082c3317271ed1b6d96;finding:600dc18da6fda874d56b2f06;certificate:7de62142806a87da37b8a1ca;growth:c0e9fb2cb047d81cca9b3f9b;entry:0789b43a6160ebb1a0fa61c5,A1_REACHABILITY_UNKNOWN;A2_REACHABILITY_UNKNOWN;BOUND_COVERAGE_UNKNOWN;GUARD_COVERAGE_UNKNOWN;RELEASE_COVERAGE_UNKNOWN;VERDICT_ASSERTION_1_LIFECYCLE_COVERAGE_INCOMPLETE;VERDICT_ASSERTION_2_LIFECYCLE_COVERAGE_INCOMPLETE;VERDICT_REACHABILITY_NOT_PROVEN;VERDICT_UNRESOLVED_EVIDENCE,static_unknown_not_formal_positive,,,unresolved
family:41653e8d9654c0566cd00621,xuxueli/xxl-job,resource:5057cc07123ef3b9804fb783,static_unknown,family:41653e8d9654c0566cd00621;finding:dca827f8340319ad7242e0b5;certificate:ea29adf4c6bd58c146164cf8;growth:ef5d4bec40b126e470e0feab;entry:1a687d776326f47e10939d36,A1_REACHABILITY_UNKNOWN;A2_REACHABILITY_UNKNOWN;FLOW_CALL_PATH_EDGE_INVALID;GROWTH_COVERAGE_INCOMPLETE;LIFECYCLE_PREMISE_UNRESOLVED;VERDICT_ASSERTION_1_LIFECYCLE_COVERAGE_INCOMPLETE;VERDICT_ASSERTION_2_LIFECYCLE_COVERAGE_INCOMPLETE;VERDICT_CANDIDATE_RELEVANT_GAP;VERDICT_FLOW_NOT_PROVEN;VERDICT_GROWTH_NOT_VERIFIED;VERDICT_REACHABILITY_NOT_PROVEN;VERDICT_UNRESOLVED_EVIDENCE,static_unknown_not_formal_positive,,,unresolved
family:45f681eec2cbe7b5168e7cc2,xuxueli/xxl-job,resource:3d9257fa925c57298b03a981,static_unknown,family:45f681eec2cbe7b5168e7cc2;finding:004aab01d34411815eab5e66;certificate:18b24c3dcabdaca932688b74;growth:cececc6890e492a3750210c0;entry:1a687d776326f47e10939d36,A1_REACHABILITY_UNKNOWN;A2_REACHABILITY_UNKNOWN;FLOW_CALL_PATH_EDGE_INVALID;GROWTH_COVERAGE_INCOMPLETE;LIFECYCLE_PREMISE_UNRESOLVED;VERDICT_ASSERTION_1_LIFECYCLE_COVERAGE_INCOMPLETE;VERDICT_ASSERTION_2_LIFECYCLE_COVERAGE_INCOMPLETE;VERDICT_CANDIDATE_RELEVANT_GAP;VERDICT_FLOW_NOT_PROVEN;VERDICT_GROWTH_NOT_VERIFIED;VERDICT_REACHABILITY_NOT_PROVEN;VERDICT_UNRESOLVED_EVIDENCE,static_unknown_not_formal_positive,,,unresolved
family:9553c2b6d9e290d6db07bee5,xuxueli/xxl-job,resource:c31115570c4f91bf0a9da3f6,static_unknown,family:9553c2b6d9e290d6db07bee5;finding:4ab05a6ad9f9bb09710c4220;certificate:878abf35ce6ce1a79b18fb7e;growth:8e40c42dfafab6f420a0ccd9;entry:1a687d776326f47e10939d36,A1_REACHABILITY_UNKNOWN;A2_REACHABILITY_UNKNOWN;FLOW_CALL_PATH_EDGE_INVALID;GROWTH_COVERAGE_INCOMPLETE;LIFECYCLE_PREMISE_UNRESOLVED;VERDICT_ASSERTION_1_LIFECYCLE_COVERAGE_INCOMPLETE;VERDICT_ASSERTION_2_LIFECYCLE_COVERAGE_INCOMPLETE;VERDICT_CANDIDATE_RELEVANT_GAP;VERDICT_FLOW_NOT_PROVEN;VERDICT_GROWTH_NOT_VERIFIED;VERDICT_REACHABILITY_NOT_PROVEN;VERDICT_UNRESOLVED_EVIDENCE,static_unknown_not_formal_positive,,,unresolved
family:a3f7fbda891f5e70990e95ec,xuxueli/xxl-job,resource:fda1f838cde3641be8b0fd97,static_unknown,family:a3f7fbda891f5e70990e95ec;finding:e65f773c0f4455487e02e9cf;certificate:9a28f68dfbb84ed7a4dcf208;growth:f72e9e810089898f1ea3fcf7;entry:1a687d776326f47e10939d36,A1_REACHABILITY_UNKNOWN;A2_REACHABILITY_UNKNOWN;FLOW_CALL_PATH_EDGE_INVALID;GROWTH_COVERAGE_INCOMPLETE;LIFECYCLE_PREMISE_UNRESOLVED;VERDICT_ASSERTION_1_LIFECYCLE_COVERAGE_INCOMPLETE;VERDICT_ASSERTION_2_LIFECYCLE_COVERAGE_INCOMPLETE;VERDICT_CANDIDATE_RELEVANT_GAP;VERDICT_FLOW_NOT_PROVEN;VERDICT_GROWTH_NOT_VERIFIED;VERDICT_REACHABILITY_NOT_PROVEN;VERDICT_UNRESOLVED_EVIDENCE,static_unknown_not_formal_positive,,,unresolved
family:b91803fa4dba85d518fb2ec1,yangzongzhuan/ruoyi-vue-fast,resource:b5f08a9100876d91416bf459,static_unknown,family:b91803fa4dba85d518fb2ec1;finding:06ebb2729cd72094ba48bcaa;certificate:100977787200ca752c212d93;growth:a8287a24c979d3cb5e7ee944;entry:13439a6366a116cece3d0fe6,A1_REACHABILITY_UNKNOWN;A2_REACHABILITY_UNKNOWN;BOUND_COVERAGE_UNKNOWN;GUARD_ABSENT;RELEASE_INSUFFICIENT_PATH_COVERAGE;RELEASE_RECEIVER_OR_KEY_MISMATCHED;VERDICT_ASSERTION_1_LIFECYCLE_COVERAGE_INCOMPLETE;VERDICT_ASSERTION_2_LIFECYCLE_COVERAGE_INCOMPLETE;VERDICT_REACHABILITY_NOT_PROVEN;VERDICT_UNRESOLVED_EVIDENCE,static_unknown_not_formal_positive,,,unresolved
